Rand Values,isExperiential,isQuestion,numChars,postID,numPostsByUser,replyNum,numLinks,isTerminating,thisPost,numPostsInThread,wordsPerPara,breaksToWordsRatio,dataSet_isExperiential2,dataSet_isInfoSeeking
4722.469382,yes,no,3249,69986,742,58,1,0,It's time to post my success story: <br/>  <br/> I'm finally well from lyme for the past three months  and well into recovery from the effects of lyme. <br/>  <br/> My recovery took nine months.  They were some of the hardest months of my whole illness because I forced myself to stay in heavy herx mode most of that time.    <br/>  <br/> I am still continuing to get well after three months without symptoms  and a very high stress load because my daughter was hospitalized for an accident. <br/>  <br/> I had borrelia  bartonella  babesia  and klebsiella pneumonia. <br/>  <br/> I have had tick born infections since I was about seven years old.  I have to wonder if the case of  mumps with encephalitis  I had when I was seven was really from a tick bite.   <br/>  <br/> My next door neighbor had bartonella when I was little.  I started having bladder spasms and difficulty communicating verbally  and memory loss at that time. <br/>  <br/> The big bite happened when I was 22 (Over 20 years ago.)  Two weeks after pulling off several ticks I started having mysterious bladder symptoms  chronic pain  and fatigue.  They got worse and worse over the years.   <br/>  <br/> I fought them off with diet  supplements and exercise.  Symptoms rose and fell over the years with my stress level  causing them to be labeled as psychosomatic. <br/>  <br/> Both pregnancies were nightmare with being unable to sleep  get up  eat  think  etc.  My second breast fed child reacted to my high cortisol levels by never sleeping  which kept the levels high until my adrenals crashed entirely.  Then lyme took over and I was completely unable to function.   <br/>  <br/> My naturopath put me on Cortef  which gave me enough ability back to pursue more answers.  Then he got me a positive lyme test which put me on the road to recovery.  For this I will be eternally grateful. <br/>  <br/> One year later  I have my life back.  I think I will be able to get my health back to the point where I will feel energetic again. I'm still fighting off some candida  and may want to test for H. Pylori. I'm still stiff  but no more pain.   I'd like to drop the spare 15 pounds  but I think that will take care of itself as I continue to heal.  <br/>  <br/> I can think.  What's more  I can feel.  I am happy.  I can experience something other than anguish  misery  dread  terror.   <br/>  <br/> Life is good.  I am playing with my kids  going skiing  running  socializing  working  etc.  My house is clean  and my affairs are mostly in order. I'm even homeschooling my middle schooler  and loving it.   <br/>  <br/> My protocol was based on a combination of ILADS  Buhner  and Dr. K. in WA.  I am under-insured  have no area LLMD  and was unable to travel.  I read two to three hours a day  and put it together myself  with the help of some local practitioners.  <br/>  <br/> If you want to read my regimen and protocol here is the link to the post. <br/>  http://flash.lymenet.org/scripts/ultimatebb.cgi?ubb=get_topic;f=1;t=062900#000000  <br/>  <br/> I wish you all the very best in health and in lifelong wellness and vitality.  I am grateful to lymenet for the information  support  and encouragement that made my recovery possible.  I couldn't have done it without you.,90,15,0.05840708,Training,Training
4723.432862,no,no,190,87507,8219,4,0,0,yes  check with your library if they have.   if they don't ask them to bring up other libraries to see IF THEY CARRY IT to borrow?   <br/>  <br/> good luck;  it's $40 w/postage and shipping.,12,11,0.057142857,Training,Training
4725.619217,yes,no,182,88348,610,28,0,0,Peedie  absolutely.  I had mono two years ago and that's when all hell broke loose.  All the smoldering issues came to the foreground fast.  Prior to that I was as fit as a fiddle...,35,34,0,Training,Training
4725.890171,yes,no,228,52757,163,12,0,0,I've had it or have it. My IGM numbers are normal now  but IGG is still high. I never got 'pneumonia' so to speak.  <br/>  <br/> I think it's fairly common. Scares me too  but I think the lyme protocol you're on should cover it.,31,14,0.044444444,Training,Training
4728.150373,yes,no,506,92657,27,0,0,0,I respect and do not post physician names on the  <br/>  <br/> board  however  if there is anyone who is apart  <br/>  <br/> of Lymenet in Washingston State that need a  <br/>  <br/> neurologist who is not ANTILYME (LOL) feel free  <br/>  <br/> to send me a message and I would be glad to  <br/>  <br/> share his information.  <br/>  <br/> This neurologist was so excited to learn from me  <br/>  <br/> that he used my MRI studies at a major  <br/>  <br/> convention for Neurologists! <br/>  <br/> Regards.,4,3,0.202247191,Training,Training
4734.750056,no,no,361,31166,1238,3,0,0,re: Did you guys hear this Lyme was intended to be a biological warfare weapon? <br/>  <br/>  <br/> Yes  many of us believe this to be true - some do not  though. <br/>  <br/> There have been discussions of this here on this message board for a long time. Look through some of the past threads or do a search of the site for  Plum Island or Biological Warfare .,8,10,0.071428571,Training,Training
4743.601528,no,no,291,142752,444,14,0,0,Who knows for sure when anything was  weaponized  because the government is not about to announce it. Attention K-Mart shoppers we have deadly ticks released on aisle number 9.  <br/>  <br/> I have yet to hear that announcement but I do think I met up with one of their hit men I mean ticks.,25,17,0.037037037,Training,Training
4756.043253,no,no,238,112919,167,25,0,0,My heart goes out to you.  I am truly sorry for your loss.   <br/>  <br/> Celebrate her life every day - talk about her with others  keep pictures around  tell stories about her and share with others - and she will always be with you.    ,34,14,0.044444444,Training,Training
4768.365388,yes,no,1068,7725,2563,14,0,0,I started taking gabapentin which was prescribed by my primary doctor. <br/>  <br/> I am sleeping through the night now for the most part.  <br/>  <br/> AFter going a decade or more of not being able to sleep this is big for me and I feel much better for my health. <br/>  <br/> I also am finding I am able to be a bit more active which is also a good thing for me. <br/>  <br/> ON the negative  I am concerned about the weight gain but not enough to want to stop the gabapentin and go back to not sleeping and being a couch potatoe. <br/>  <br/> I also am able to do a bit of the household chores but still have a ways to go before I am constantly able to take care of things around the house. <br/>  <br/> I asked my lyme doctor's assistant about how she felt about gabapentin. <br/>  <br/> She said that they use it also with their lyme patients. <br/>  <br/> I would suggest he try it. If it doesn't work out he can always back off of it. <br/>  <br/> Hopefully others will contact you about the doctor. Also  hoping your brother in law will start posting himself.,17,9,0.086956522,Training,Training
4770.094973,no,no,245,3833,1052,452,0,0,Thanks Joey  <br/>  I will bookmark your blog. Have a safe trip  I wish I were going with you! I'm so excited for you and hope (like the others who have gone before you) that you get well with Dr. W and staff. <br/>  <br/> Take care  <br/> Ocean,1279,9,0.081632653,Training,Training
4771.854526,yes,no,247,57937,151,2,0,0,Star  <br/>  <br/> Are you sure we were not seperated at birth? Geez  you and I are very identical when it comes to symptoms. I do get worse at night.  <br/>  <br/> I take trazodone to sleep though although thats not working much these day either.,5,8,0.086956522,Training,Training
4780.958277,no,no,754,11032,461,3,0,0,Hi Julie  <br/>  <br/> Im sorry  i thought your post said they were supposed to do the western blot but they didnt do it. <br/>  <br/> So glad you are seeing a lyme literate doc.  That must be a relief. <br/>  <br/> I dont know the answer to your question regarding the creatine  but I would just give a call to the office  or better yet take him with you. <br/>  <br/> From what I have read  I thought vitamin B (and magnesium) is specifically depleted from the lyme bug.  <br/>  <br/> I wouldnt sweat a 'positive' test though if you are short on cash. <br/>  <br/> He probably just needs a good evaluation and based on his symptoms he can get some treatment. <br/>  <br/> Maybe some other posters will come along who can offer you some other good info.,5,8,0.09929078,Training,Training
4785.697343,no,no,237,70580,1392,1409,0,0,Thought for the day.......  Is stillness just the absence of noise and content? No  it is intelligence itself - the underlying consciousness out of which every form is born. And how could that be separate from who you are?  Eckhart Tolle,1470,41,0,Training,Training
4790.62995,no,no,147,12852,129,29,0,0,Wow! That's amazing. So glad you got rid of those things and are feeling better.   <br/>  <br/> Take care and rest easy tonight. <br/>  <br/> Linky,32,4,0.153846154,Training,Training
4790.661527,no,no,99,130873,1123,5,0,0,curable?  what an idiot!!! <br/>  <br/> he should find out firsthand what he's talking <br/> about.,11,3,0.1875,Training,Training
4799.155383,yes,no,308,140889,2563,2,0,1,Geneal  <br/>  <br/> Going to Walmart is one of my biggest adventures around here. <br/>  <br/> I don't know about you  but I can't be in that store long. The lights  the sounds  the activity...is all too much. <br/>  <br/> I think it would be easier to be outdoors at a National park than tackle Walmart.   ,3,7,0.107142857,Training,Training
4801.065206,yes,no,430,138732,13,6,0,0,i have had many of those same symptoms on mepron.  dizziness  can't talk or think   heart stops for 3-4 seconds at a time  nausea  anxiety  breathing trouble and so on.  <br/>  <br/>  I have now been on it for 7 months with biaxin xl and bicillin.  I assume these were long lasting herxes  because I don't really have any of those symptoms anymore.   <br/>  <br/> At first mepron for me was rough  but it paid off in the long run.,12,15,0.05,Training,Training
4801.594473,no,no,58,85719,1457,16,0,0,I posted more information under the same topic in medical.,24,10,0,Training,Training
4801.658624,no,no,3668,7375,1248,23,1,0,From the 2006 IDSA Guidelines...(I know  I know...but at least it is acknowledged) read treatment guidelines with this in mind. <br/>  <br/>  Background and Diagnosis of Acrodermatitis Chronica Atrophicans  <br/>  <br/> Acrodermatitis chronica atrophicans is a late skin manifestation of Lyme disease that develops insidiously several years after initial infection (range  0.5?8 years) [109  242]. Approximately 20% of patients have a history of a preceding erythema migrans lesion  usually of the same extremity [242]. Acrodermatitis chronica atrophicans is diagnosed most frequently in women greater than 40 years of age.  Although any of the species of Lyme Borrelia may cause the lesion   by far the most common etiologic agent is B. afzelii. Therefore  this manifestation is much more common in Europe than in the United States [243?246]. <br/>  <br/> Acrodermatitis chronica atrophicans occurs most often on the extensor surfaces of the hands and feet  and early lesions are characterized by a slight bluish-red discoloration and doughy swelling. Initially unilateral  the lesion may later become bilateral. The lesion enlarges slowly over months to years  in association with resolution of the edema and development of skin atrophy (figure 4)  (sometimes referred to as ?cigarette paper skin?) . Nodules may develop over bony prominences  such as the elbow or patella [197  242  247]. In some patients  sclerosing lesions develop. Because of atrophy of the skin  the veins become prominent  which may lead to a misdiagnosis of venous insufficiency [109  197  242]. Approximately two-thirds of patients have an associated peripheral neuropathy  typically involving the affected extremity  manifested primarily as local sensory loss [248  249]. <br/>  <br/> The diagnosis of acrodermatitis chronica atrophicans is based on appropriate epidemiology  clinical characteristics  histological findings  and IgG seropositivity. Histopathology shows a pronounced lymphoplasmacellular infiltration of the skin and sometimes also of the subcutis  with or without atrophy [195]. <br/>  <br/>  Evidence to support treatment recommendations.  <br/>  <br/> Acrodermatitis chronica atrophicans does not appear to resolve spontaneously. There are no prospective  randomized studies on treatment. Oral or parenteral antimicrobial therapy (table 2) given for 3 weeks (range  2?4 weeks) has resulted in improvement in pain and swelling  diminution in fibrous nodules  and gradual fading of the lesion within 2?6 months [250?252]. <br/>  <br/> Atrophic areas often persist  and little objective improvement can be demonstrated in the neuropathy in uncontrolled studies  regardless of whether antibiotics are administered parenterally. However  progression of neurologic involvement is halted  and the neuropathic symptoms of pain and paresthesia are improved [251  252].  In the United States  treatment of Lyme disease?associated peripheral neuropathy with intravenous ceftriaxone usually results in improvement . The reasons for the differences in the experience with this manifestation of the disease in the United States and Europe are not clear. <br/>  <br/>  Recommendations  <br/>  <br/> 1. Available data indicate that acrodermatitis chronica atrophicans may be treated with a 21-day course of the same antibiotics (doxycycline [B-II]  amoxicillin [B-II]  or cefuroxime axetil [B-III]) used to treat patients with erythema migrans (tables 2 and 3). A controlled study is warranted to compare oral with parenteral antibiotic therapy for the treatment of acrodermatitis chronica atrophicans. <br/>  <br/> Page 25 <br/>  http://www.journals.uchicago.edu/doi/pdf/10.1086/508667 ,105,22,0.040776699,Training,Training
